Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Latitude,Longitude,Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code
TXN9135908826,ACC17264,ACC93263,773.32,Deposit,17/01/2025,10:16:00 AM,Failed,TRUE,48.8566 N, -74.006 W,Mobile,Slice3,19,163,9117
TXN7850039563,ACC93166,ACC54740,1127.88,Deposit,17/01/2025,10:56:00 AM,Failed,TRUE,35.6895 N, 2.3522 W,Mobile,Slice2,8,120,6916
TXN6243731428,ACC29789,ACC25519,1032.59,Deposit,17/01/2025,10:16:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Desktop,Slice1,10,186,8409
TXN8524130563,ACC90929,ACC12075,1150.77,Deposit,17/01/2025,10:12:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Desktop,Slice3,8,105,8310
TXN1970224238,ACC67387,ACC36934,480.09,Withdrawal,17/01/2025,10:50:00 AM,Success,TRUE,51.5074 N, 2.3522 W,Mobile,Slice3,6,215,2221
TXN3080727808,ACC80662,ACC47063,820.56,Transfer,17/01/2025,10:18:00 AM,Failed,TRUE,35.6895 N, 2.3522 W,Mobile,Slice3,17,69,9133
TXN6602724599,ACC83705,ACC33437,1436.82,Withdrawal,17/01/2025,10:04:00 AM,Success,TRUE,55.7558 N, 2.3522 W,Desktop,Slice2,19,104,7071
TXN6278346936,ACC53270,ACC92038,446.48,Deposit,17/01/2025,10:11:00 AM,Failed,TRUE,48.8566 N, -118.2437 W,Desktop,Slice1,11,71,1417
TXN1820448910,ACC48398,ACC74025,823.27,Withdrawal,17/01/2025,10:16:00 AM,Success,TRUE,34.0522 N, 139.6917 W,Mobile,Slice1,13,121,5715
TXN7206567493,ACC30969,ACC84687,130.81,Transfer,17/01/2025,10:22:00 AM,Success,FALSE,51.5074 N, 139.6917 W,Desktop,Slice1,6,205,5339
TXN4101163005,ACC74504,ACC51180,1476.97,Transfer,17/01/2025,10:53:00 AM,Success,TRUE,35.6895 N, -118.2437 W,Mobile,Slice1,3,79,9607
TXN4407148066,ACC16774,ACC74772,1006.25,Deposit,17/01/2025,10:21:00 AM,Failed,TRUE,48.8566 N, -74.006 W,Mobile,Slice3,16,137,2789
TXN9306661034,ACC48659,ACC91872,1054.81,Withdrawal,17/01/2025,10:45:00 AM,Failed,TRUE,34.0522 N, -118.2437 W,Desktop,Slice3,14,80,6248
TXN5851162281,ACC82654,ACC11191,968.25,Withdrawal,17/01/2025,10:46:00 AM,Failed,FALSE,55.7558 N, 139.6917 W,Mobile,Slice1,9,172,9536
TXN8908021818,ACC63242,ACC88672,986.71,Withdrawal,17/01/2025,10:41:00 AM,Failed,FALSE,48.8566 N, 2.3522 W,Mobile,Slice1,7,211,8832
TXN3216142297,ACC31311,ACC77960,958.06,Withdrawal,17/01/2025,10:57:00 AM,Failed,TRUE,35.6895 N, -74.006 W,Desktop,Slice3,17,171,6169
TXN9584950467,ACC38378,ACC58022,1449.24,Transfer,17/01/2025,10:10:00 AM,Failed,TRUE,55.7558 N, 0.1278 W,Mobile,Slice2,13,119,1412
TXN9583070448,ACC99685,ACC55129,1075.67,Withdrawal,17/01/2025,10:23:00 AM,Success,FALSE,48.8566 N, 37.6173 W,Desktop,Slice1,5,218,3719
TXN9207597207,ACC86589,ACC50164,1254.42,Transfer,17/01/2025,10:33:00 AM,Failed,FALSE,48.8566 N, 0.1278 W,Mobile,Slice1,8,106,4128
TXN5767453846,ACC83546,ACC68913,464.88,Transfer,17/01/2025,10:09:00 AM,Failed,TRUE,48.8566 N, 139.6917 W,Mobile,Slice1,13,169,3204
TXN3949060475,ACC30530,ACC25906,60.88,Withdrawal,17/01/2025,10:23:00 AM,Failed,FALSE,35.6895 N, 2.3522 W,Desktop,Slice3,11,103,9002
TXN8995038033,ACC68077,ACC86016,1212.85,Deposit,17/01/2025,10:35:00 AM,Failed,TRUE,35.6895 N, 0.1278 W,Desktop,Slice3,9,70,4182
TXN8924266239,ACC98677,ACC45130,859.59,Withdrawal,17/01/2025,10:47:00 AM,Success,FALSE,34.0522 N, 37.6173 W,Mobile,Slice1,18,92,2984
TXN8231371570,ACC59991,ACC77139,947.46,Deposit,17/01/2025,10:32:00 AM,Failed,TRUE,34.0522 N, 0.1278 W,Desktop,Slice2,10,54,7884
TXN5435924496,ACC23369,ACC88438,945.11,Transfer,17/01/2025,10:49:00 AM,Failed,FALSE,40.7128 N, 2.3522 W,Mobile,Slice1,8,210,6678
TXN6129053886,ACC18443,ACC83101,177.33,Withdrawal,17/01/2025,10:21:00 AM,Failed,TRUE,40.7128 N, 139.6917 W,Mobile,Slice3,17,128,9331
TXN3216538238,ACC32554,ACC81725,1479.61,Deposit,17/01/2025,10:45:00 AM,Success,FALSE,51.5074 N, 0.1278 W,Desktop,Slice3,18,157,2386
TXN5540950494,ACC93583,ACC43835,620.69,Transfer,17/01/2025,10:20:00 AM,Success,TRUE,35.6895 N, 2.3522 W,Mobile,Slice1,18,196,1307
TXN5334962263,ACC69257,ACC16905,1165.93,Withdrawal,17/01/2025,10:09:00 AM,Failed,TRUE,51.5074 N, 139.6917 W,Mobile,Slice3,17,183,4270
TXN4686574441,ACC56048,ACC61043,92.47,Withdrawal,17/01/2025,10:13:00 AM,Failed,FALSE,51.5074 N, 139.6917 W,Mobile,Slice1,5,51,5012
TXN9047821038,ACC33191,ACC19227,321.27,Transfer,17/01/2025,10:49:00 AM,Failed,TRUE,35.6895 N, 139.6917 W,Mobile,Slice2,3,77,4885
TXN7141693754,ACC17147,ACC83990,797.15,Withdrawal,17/01/2025,10:18:00 AM,Success,TRUE,48.8566 N, 0.1278 W,Mobile,Slice1,6,108,8413
TXN8986153861,ACC43485,ACC31302,821.91,Deposit,17/01/2025,10:03:00 AM,Failed,TRUE,55.7558 N, 2.3522 W,Mobile,Slice1,12,173,5139
TXN9531075832,ACC26439,ACC67106,504.87,Deposit,17/01/2025,10:04:00 AM,Failed,TRUE,51.5074 N, 0.1278 W,Mobile,Slice3,6,148,6375
TXN2554762755,ACC15906,ACC51253,501.32,Transfer,17/01/2025,10:09:00 AM,Failed,TRUE,40.7128 N, -74.006 W,Desktop,Slice2,16,98,8557
TXN5816994707,ACC11488,ACC74499,290.98,Withdrawal,17/01/2025,10:58:00 AM,Success,FALSE,48.8566 N, 37.6173 W,Mobile,Slice1,14,162,3718
TXN9073006177,ACC65344,ACC32205,1287.51,Transfer,17/01/2025,10:37:00 AM,Success,TRUE,40.7128 N, 2.3522 W,Desktop,Slice1,19,238,2434
TXN4681351299,ACC74938,ACC36081,995.32,Transfer,17/01/2025,10:19:00 AM,Success,TRUE,35.6895 N, 139.6917 W,Mobile,Slice3,5,196,7338
TXN1989617760,ACC55255,ACC19669,1249.96,Deposit,17/01/2025,10:36:00 AM,Failed,FALSE,48.8566 N, -118.2437 W,Mobile,Slice1,16,178,6275
TXN5170975065,ACC54347,ACC45640,599.34,Deposit,17/01/2025,10:42:00 AM,Success,FALSE,55.7558 N, 2.3522 W,Mobile,Slice2,14,98,9467
TXN1324014316,ACC89533,ACC37839,1271.78,Transfer,17/01/2025,10:25:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Desktop,Slice3,20,93,7518
TXN7211607925,ACC66816,ACC32656,399.64,Deposit,17/01/2025,10:35:00 AM,Failed,FALSE,35.6895 N, -118.2437 W,Desktop,Slice2,18,180,7185
TXN3171845502,ACC82213,ACC36005,1242.06,Transfer,17/01/2025,10:06:00 AM,Success,TRUE,35.6895 N, -118.2437 W,Mobile,Slice2,7,173,5204
TXN2661971569,ACC40581,ACC13227,1116.07,Withdrawal,17/01/2025,10:49:00 AM,Success,FALSE,40.7128 N, 2.3522 W,Mobile,Slice2,10,219,8529
TXN1038301181,ACC85559,ACC68236,363.94,Deposit,17/01/2025,10:40:00 AM,Failed,TRUE,35.6895 N, -74.006 W,Desktop,Slice3,15,240,7223
TXN4271800273,ACC58690,ACC58950,216.24,Transfer,17/01/2025,10:46:00 AM,Failed,TRUE,40.7128 N, 0.1278 W,Mobile,Slice3,16,196,3751
TXN3155729746,ACC57197,ACC92724,779.86,Transfer,17/01/2025,10:41:00 AM,Success,TRUE,51.5074 N, -74.006 W,Desktop,Slice3,13,111,6459
TXN1781232565,ACC24633,ACC59865,1307.83,Withdrawal,17/01/2025,10:55:00 AM,Success,FALSE,51.5074 N, -74.006 W,Mobile,Slice3,15,115,9558
TXN2708041658,ACC69694,ACC58029,706.74,Withdrawal,17/01/2025,10:18:00 AM,Success,FALSE,51.5074 N, 0.1278 W,Desktop,Slice3,19,148,1773
TXN3066202732,ACC31529,ACC22098,1253.28,Withdrawal,17/01/2025,10:03:00 AM,Failed,TRUE,51.5074 N, 0.1278 W,Desktop,Slice2,10,173,9599
TXN8389614998,ACC33822,ACC17633,298.62,Transfer,17/01/2025,10:21:00 AM,Success,TRUE,51.5074 N, 0.1278 W,Mobile,Slice2,15,194,5248
TXN4838560510,ACC51023,ACC11813,1428.9,Withdrawal,17/01/2025,10:26:00 AM,Success,TRUE,55.7558 N, 139.6917 W,Mobile,Slice3,9,164,2218
TXN9604966110,ACC20600,ACC82517,1184.1,Deposit,17/01/2025,10:16:00 AM,Failed,FALSE,35.6895 N, -74.006 W,Mobile,Slice3,14,144,5907
TXN6124814564,ACC89865,ACC69190,742.52,Deposit,17/01/2025,10:43:00 AM,Failed,FALSE,55.7558 N, -74.006 W,Mobile,Slice1,11,66,7177
TXN3265508267,ACC88851,ACC92572,1208.12,Deposit,17/01/2025,10:16:00 AM,Failed,TRUE,40.7128 N, 37.6173 W,Desktop,Slice1,20,243,2228
TXN1222897131,ACC24137,ACC15360,1095.73,Transfer,17/01/2025,10:45:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Mobile,Slice1,4,142,7040
TXN4606302686,ACC86374,ACC98730,1004.97,Transfer,17/01/2025,10:37:00 AM,Failed,TRUE,55.7558 N, -74.006 W,Mobile,Slice2,3,70,6198
TXN4305780474,ACC56362,ACC45292,1000.77,Transfer,17/01/2025,10:02:00 AM,Failed,FALSE,48.8566 N, -118.2437 W,Mobile,Slice1,5,171,6843
TXN9422487543,ACC69599,ACC87697,416.36,Withdrawal,17/01/2025,10:24:00 AM,Failed,TRUE,51.5074 N, 2.3522 W,Desktop,Slice3,9,112,3961
TXN6641751619,ACC37684,ACC70681,712.32,Transfer,17/01/2025,10:39:00 AM,Success,FALSE,48.8566 N, -118.2437 W,Desktop,Slice1,3,183,6740
TXN7160668900,ACC88153,ACC20677,752.37,Deposit,17/01/2025,10:39:00 AM,Failed,TRUE,40.7128 N, 0.1278 W,Desktop,Slice3,9,108,1157
TXN8922195045,ACC23178,ACC32552,1395.27,Deposit,17/01/2025,10:51:00 AM,Success,FALSE,48.8566 N, 139.6917 W,Mobile,Slice1,16,153,5077
TXN6186045168,ACC56851,ACC90021,1174.75,Transfer,17/01/2025,10:16:00 AM,Failed,FALSE,48.8566 N, 2.3522 W,Desktop,Slice1,3,235,8022
TXN1160189664,ACC78719,ACC38259,1242.46,Transfer,17/01/2025,10:37:00 AM,Failed,FALSE,55.7558 N, -118.2437 W,Desktop,Slice3,5,172,9577
TXN2964791595,ACC36472,ACC96893,872.63,Withdrawal,17/01/2025,10:24:00 AM,Success,FALSE,34.0522 N, 0.1278 W,Mobile,Slice3,15,214,7499
TXN9293390364,ACC29164,ACC16121,540.64,Transfer,17/01/2025,10:07:00 AM,Success,FALSE,48.8566 N, -74.006 W,Mobile,Slice3,8,241,4044
TXN3450594493,ACC60718,ACC19048,1146.73,Deposit,17/01/2025,10:35:00 AM,Failed,FALSE,48.8566 N, 0.1278 W,Desktop,Slice3,11,63,7629
TXN6524975064,ACC23026,ACC93214,1201.56,Deposit,17/01/2025,10:52:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Mobile,Slice2,11,171,8115
TXN2587701980,ACC51112,ACC72758,1065.72,Withdrawal,17/01/2025,10:46:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Mobile,Slice2,12,231,4237
TXN4140419451,ACC75427,ACC31108,462.23,Transfer,17/01/2025,10:56:00 AM,Failed,FALSE,35.6895 N, -74.006 W,Mobile,Slice2,10,58,9647
TXN7891984901,ACC51575,ACC54890,765.79,Transfer,17/01/2025,10:06:00 AM,Success,TRUE,48.8566 N, 139.6917 W,Desktop,Slice2,20,180,5388
TXN2506568464,ACC20907,ACC76958,462.35,Transfer,17/01/2025,10:10:00 AM,Failed,TRUE,40.7128 N, -118.2437 W,Mobile,Slice3,4,139,7445
TXN4172585703,ACC72542,ACC82377,1457.37,Transfer,17/01/2025,10:01:00 AM,Success,TRUE,35.6895 N, 37.6173 W,Mobile,Slice2,7,75,5383
TXN6562159635,ACC45743,ACC71307,411.11,Withdrawal,17/01/2025,10:38:00 AM,Success,TRUE,35.6895 N, 0.1278 W,Mobile,Slice3,3,144,8779
TXN4511284469,ACC38144,ACC34218,239.31,Deposit,17/01/2025,10:54:00 AM,Failed,FALSE,48.8566 N, 139.6917 W,Mobile,Slice2,10,128,7172
TXN2161023423,ACC83854,ACC79026,1326.86,Deposit,17/01/2025,10:25:00 AM,Success,FALSE,55.7558 N, 0.1278 W,Mobile,Slice1,8,121,9227
TXN1094353264,ACC80118,ACC73164,548.03,Transfer,17/01/2025,10:16:00 AM,Success,FALSE,34.0522 N, 2.3522 W,Mobile,Slice3,13,77,2189
TXN6222233434,ACC56050,ACC64624,1012.88,Transfer,17/01/2025,10:28:00 AM,Success,FALSE,35.6895 N, 139.6917 W,Mobile,Slice1,18,75,2941
TXN4367678924,ACC83760,ACC32440,664.85,Withdrawal,17/01/2025,10:34:00 AM,Success,TRUE,48.8566 N, 0.1278 W,Desktop,Slice1,14,235,6428
TXN6384601784,ACC39856,ACC24658,1331.75,Transfer,17/01/2025,10:22:00 AM,Success,FALSE,48.8566 N, 139.6917 W,Mobile,Slice2,14,88,4951
TXN1968083968,ACC54077,ACC23684,297.46,Withdrawal,17/01/2025,10:27:00 AM,Success,FALSE,35.6895 N, 2.3522 W,Desktop,Slice3,20,107,4491
TXN4593628723,ACC84611,ACC53350,1005.65,Transfer,17/01/2025,10:27:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Mobile,Slice2,7,228,5315
TXN7501274627,ACC52895,ACC97810,426.24,Transfer,17/01/2025,10:09:00 AM,Failed,FALSE,40.7128 N, 37.6173 W,Desktop,Slice3,9,151,7129
TXN9569616698,ACC72948,ACC75322,486.73,Transfer,17/01/2025,10:58:00 AM,Failed,FALSE,48.8566 N, 139.6917 W,Mobile,Slice1,16,54,7623
TXN5912948830,ACC23367,ACC56353,995.33,Transfer,17/01/2025,10:05:00 AM,Failed,TRUE,51.5074 N, 0.1278 W,Mobile,Slice1,12,110,8039
TXN1986531839,ACC86247,ACC31249,940.8,Deposit,17/01/2025,10:04:00 AM,Success,TRUE,51.5074 N, 2.3522 W,Desktop,Slice2,6,192,3001
TXN8356708473,ACC41289,ACC99897,536.64,Deposit,17/01/2025,10:31:00 AM,Success,FALSE,51.5074 N, -74.006 W,Desktop,Slice3,4,65,2112
TXN4290063257,ACC30916,ACC52983,1225.45,Deposit,17/01/2025,10:32:00 AM,Failed,FALSE,35.6895 N, 139.6917 W,Mobile,Slice1,18,116,8418
TXN2945074212,ACC61414,ACC87149,1075.79,Withdrawal,17/01/2025,10:02:00 AM,Success,FALSE,34.0522 N, 2.3522 W,Desktop,Slice1,14,195,1442
TXN4507550717,ACC26647,ACC63782,425.58,Transfer,17/01/2025,10:09:00 AM,Failed,FALSE,40.7128 N, -74.006 W,Desktop,Slice3,17,187,4375
TXN4822042533,ACC27800,ACC69900,301.68,Withdrawal,17/01/2025,11:00:00 AM,Failed,TRUE,34.0522 N, -118.2437 W,Desktop,Slice2,4,192,4457
TXN5282408511,ACC63134,ACC54899,189.27,Deposit,17/01/2025,11:00:00 AM,Success,TRUE,55.7558 N, 0.1278 W,Desktop,Slice1,18,149,4739
TXN5882730267,ACC69574,ACC42196,199.09,Deposit,17/01/2025,10:32:00 AM,Failed,FALSE,55.7558 N, 0.1278 W,Mobile,Slice3,7,90,9062
TXN8236853729,ACC34544,ACC22881,1473.03,Withdrawal,17/01/2025,10:13:00 AM,Success,TRUE,35.6895 N, 139.6917 W,Mobile,Slice2,5,136,9844
TXN4598936094,ACC54388,ACC73926,1219.38,Transfer,17/01/2025,10:05:00 AM,Failed,TRUE,34.0522 N, 139.6917 W,Mobile,Slice1,13,157,9632
TXN9009962207,ACC50244,ACC37552,1151.27,Transfer,17/01/2025,10:16:00 AM,Failed,TRUE,40.7128 N, 139.6917 W,Desktop,Slice2,15,235,1066
TXN2671509786,ACC47642,ACC49609,702.72,Deposit,17/01/2025,10:23:00 AM,Failed,TRUE,40.7128 N, 0.1278 W,Mobile,Slice3,10,137,3011
TXN6546831402,ACC95052,ACC66018,1425.1,Transfer,17/01/2025,10:57:00 AM,Failed,FALSE,40.7128 N, 2.3522 W,Mobile,Slice1,12,125,1810
TXN7311146432,ACC64767,ACC81444,677.83,Withdrawal,17/01/2025,10:57:00 AM,Success,FALSE,55.7558 N, -74.006 W,Desktop,Slice3,14,153,8673
TXN4433757533,ACC47545,ACC63108,1494.01,Transfer,17/01/2025,10:28:00 AM,Success,FALSE,55.7558 N, 0.1278 W,Mobile,Slice2,8,151,1163
TXN1041633816,ACC60899,ACC59622,734.06,Withdrawal,17/01/2025,10:31:00 AM,Success,TRUE,35.6895 N, 37.6173 W,Mobile,Slice2,15,169,3054
TXN4417009985,ACC71245,ACC83737,638.32,Transfer,17/01/2025,10:20:00 AM,Failed,FALSE,55.7558 N, 37.6173 W,Mobile,Slice3,14,118,3492
TXN7456715309,ACC38285,ACC27531,436.78,Transfer,17/01/2025,10:40:00 AM,Failed,TRUE,40.7128 N, -118.2437 W,Mobile,Slice3,19,138,7632
TXN1864085218,ACC33315,ACC48785,728.37,Withdrawal,17/01/2025,10:11:00 AM,Failed,FALSE,48.8566 N, 2.3522 W,Mobile,Slice1,15,212,7808
TXN5872179478,ACC45373,ACC85398,521.21,Deposit,17/01/2025,10:05:00 AM,Failed,FALSE,48.8566 N, 0.1278 W,Mobile,Slice3,4,164,2226
TXN6270102821,ACC91943,ACC35382,354.71,Deposit,17/01/2025,10:28:00 AM,Failed,TRUE,51.5074 N, -118.2437 W,Mobile,Slice2,14,96,9454
TXN9176993298,ACC54899,ACC91669,1354.86,Transfer,17/01/2025,10:04:00 AM,Success,TRUE,55.7558 N, 2.3522 W,Desktop,Slice2,11,96,7516
TXN1290161980,ACC25507,ACC63233,1152.37,Deposit,17/01/2025,10:47:00 AM,Success,FALSE,51.5074 N, 37.6173 W,Mobile,Slice2,10,239,7741
TXN6320952191,ACC94090,ACC46023,960.36,Transfer,17/01/2025,10:49:00 AM,Success,TRUE,35.6895 N, 0.1278 W,Desktop,Slice3,4,162,1366
TXN9135751221,ACC70107,ACC29493,749.78,Transfer,17/01/2025,10:27:00 AM,Failed,TRUE,51.5074 N, 37.6173 W,Desktop,Slice2,19,180,6921
TXN8310897263,ACC32083,ACC28978,860.27,Deposit,17/01/2025,10:59:00 AM,Success,FALSE,35.6895 N, -74.006 W,Mobile,Slice2,8,61,1601
TXN9898212544,ACC25289,ACC87765,678.84,Withdrawal,17/01/2025,10:16:00 AM,Success,FALSE,48.8566 N, 139.6917 W,Desktop,Slice3,16,135,3264
TXN6455739728,ACC33817,ACC65983,1158.51,Withdrawal,17/01/2025,10:01:00 AM,Success,FALSE,34.0522 N, 2.3522 W,Mobile,Slice1,4,67,6456
TXN5589441104,ACC49865,ACC86726,1081.36,Transfer,17/01/2025,10:12:00 AM,Success,TRUE,55.7558 N, 139.6917 W,Desktop,Slice1,18,58,6747
TXN3988853414,ACC11540,ACC81346,188.7,Withdrawal,17/01/2025,10:27:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Mobile,Slice3,13,236,4310
TXN5398070716,ACC25990,ACC35086,325.32,Withdrawal,17/01/2025,10:55:00 AM,Failed,FALSE,35.6895 N, 0.1278 W,Desktop,Slice3,9,244,9590
TXN4966699908,ACC63657,ACC65237,778.32,Deposit,17/01/2025,10:31:00 AM,Success,FALSE,55.7558 N, 37.6173 W,Desktop,Slice3,6,67,7995
TXN1194686799,ACC17441,ACC84695,1334.29,Transfer,17/01/2025,10:50:00 AM,Failed,TRUE,55.7558 N, 139.6917 W,Mobile,Slice3,19,218,3677
TXN9725089598,ACC20418,ACC75675,1375.3,Withdrawal,17/01/2025,10:40:00 AM,Failed,FALSE,48.8566 N, 139.6917 W,Mobile,Slice3,7,157,9677
TXN8460678344,ACC40938,ACC18461,187.41,Deposit,17/01/2025,10:44:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Desktop,Slice1,19,216,5184
TXN4656100555,ACC65243,ACC64838,770.19,Transfer,17/01/2025,10:16:00 AM,Failed,TRUE,51.5074 N, -74.006 W,Desktop,Slice1,7,244,9724
TXN5456829217,ACC47279,ACC60511,1147.8,Withdrawal,17/01/2025,10:55:00 AM,Failed,FALSE,51.5074 N, -74.006 W,Mobile,Slice3,6,126,8146
TXN6023233537,ACC31607,ACC40732,689.86,Deposit,17/01/2025,10:40:00 AM,Failed,TRUE,35.6895 N, 2.3522 W,Mobile,Slice2,15,110,9996
TXN6980683657,ACC49408,ACC26901,539.4,Transfer,17/01/2025,10:56:00 AM,Success,TRUE,51.5074 N, 2.3522 W,Mobile,Slice1,15,208,7319
TXN6721573629,ACC79097,ACC37128,198.18,Deposit,17/01/2025,10:36:00 AM,Success,FALSE,55.7558 N, 139.6917 W,Desktop,Slice1,10,164,5310
TXN7266570556,ACC38775,ACC48865,318.92,Withdrawal,17/01/2025,10:31:00 AM,Failed,FALSE,51.5074 N, 0.1278 W,Mobile,Slice2,15,226,5225
TXN2877832200,ACC48963,ACC47641,978.96,Transfer,17/01/2025,10:07:00 AM,Failed,FALSE,48.8566 N, 37.6173 W,Desktop,Slice2,10,85,3311
TXN6689630393,ACC54726,ACC89370,655.98,Deposit,17/01/2025,10:40:00 AM,Success,FALSE,40.7128 N, 2.3522 W,Mobile,Slice1,7,239,8579
TXN6736220776,ACC24619,ACC95826,744.4,Withdrawal,17/01/2025,10:50:00 AM,Failed,TRUE,48.8566 N, 0.1278 W,Mobile,Slice3,9,106,3751
TXN8299962548,ACC73211,ACC16021,916.9,Deposit,17/01/2025,10:30:00 AM,Failed,TRUE,55.7558 N, 2.3522 W,Mobile,Slice1,20,52,4438
TXN6815949443,ACC13689,ACC68542,1209.34,Deposit,17/01/2025,10:52:00 AM,Success,TRUE,34.0522 N, -74.006 W,Mobile,Slice3,6,180,1139
TXN8694667992,ACC55725,ACC71473,1084.97,Withdrawal,17/01/2025,10:22:00 AM,Failed,TRUE,40.7128 N, 2.3522 W,Desktop,Slice3,19,98,4586
TXN9262315756,ACC50252,ACC52823,1083.95,Deposit,17/01/2025,10:38:00 AM,Success,TRUE,35.6895 N, 37.6173 W,Desktop,Slice2,9,132,3781
TXN4821129470,ACC77377,ACC11572,272.9,Withdrawal,17/01/2025,10:53:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Desktop,Slice3,3,157,5077
TXN9706461583,ACC23210,ACC18968,579.04,Deposit,17/01/2025,10:25:00 AM,Failed,FALSE,35.6895 N, 2.3522 W,Desktop,Slice1,19,126,7414
TXN5819697000,ACC91947,ACC51744,481.35,Transfer,17/01/2025,10:12:00 AM,Failed,TRUE,35.6895 N, 0.1278 W,Mobile,Slice3,20,68,6957
TXN2677873639,ACC12696,ACC17457,601.6,Deposit,17/01/2025,10:51:00 AM,Failed,TRUE,55.7558 N, -74.006 W,Desktop,Slice2,7,178,5597
TXN7999541068,ACC23220,ACC67272,406.17,Withdrawal,17/01/2025,10:03:00 AM,Failed,FALSE,35.6895 N, -118.2437 W,Desktop,Slice3,16,114,6462
TXN8857190097,ACC63630,ACC83176,992.79,Withdrawal,17/01/2025,10:31:00 AM,Failed,FALSE,55.7558 N, -74.006 W,Desktop,Slice2,12,143,6184
TXN8419273555,ACC76684,ACC31384,1100.21,Transfer,17/01/2025,10:49:00 AM,Success,TRUE,55.7558 N, 139.6917 W,Desktop,Slice2,3,110,5594
TXN8127650690,ACC67469,ACC21488,1131.07,Deposit,17/01/2025,10:17:00 AM,Failed,FALSE,35.6895 N, 37.6173 W,Mobile,Slice2,17,127,7118
TXN6489321656,ACC55326,ACC15157,1326.1,Deposit,17/01/2025,10:56:00 AM,Failed,FALSE,34.0522 N, 139.6917 W,Desktop,Slice3,9,95,6654
TXN3562708287,ACC29500,ACC57773,675.48,Withdrawal,17/01/2025,10:20:00 AM,Success,TRUE,48.8566 N, -118.2437 W,Mobile,Slice3,17,120,4779
TXN3580164111,ACC68685,ACC36989,178.14,Withdrawal,17/01/2025,10:41:00 AM,Success,TRUE,55.7558 N, 37.6173 W,Desktop,Slice2,3,132,1566
TXN9375157430,ACC38711,ACC98722,822.69,Withdrawal,17/01/2025,10:46:00 AM,Success,TRUE,34.0522 N, -74.006 W,Mobile,Slice3,5,207,3319
TXN8635520804,ACC17584,ACC32226,592.99,Transfer,17/01/2025,10:54:00 AM,Failed,TRUE,51.5074 N, 139.6917 W,Mobile,Slice2,16,148,7904
TXN3642265035,ACC58817,ACC15152,190.95,Withdrawal,17/01/2025,10:17:00 AM,Failed,FALSE,51.5074 N, -74.006 W,Mobile,Slice1,6,96,1254
TXN4373536434,ACC58423,ACC85547,1107.52,Withdrawal,17/01/2025,10:12:00 AM,Success,TRUE,35.6895 N, 37.6173 W,Mobile,Slice3,16,86,3052
TXN5519692100,ACC29209,ACC17339,384.19,Transfer,17/01/2025,10:59:00 AM,Success,FALSE,48.8566 N, 139.6917 W,Mobile,Slice3,15,178,5425
TXN9725121816,ACC56902,ACC86151,591.01,Transfer,17/01/2025,10:41:00 AM,Success,TRUE,35.6895 N, 0.1278 W,Desktop,Slice2,18,228,6128
TXN9841219846,ACC24856,ACC54104,265.23,Withdrawal,17/01/2025,10:25:00 AM,Success,TRUE,51.5074 N, 0.1278 W,Desktop,Slice2,12,59,1948
TXN3964673333,ACC55016,ACC31584,256.9,Transfer,17/01/2025,10:35:00 AM,Failed,FALSE,55.7558 N, 139.6917 W,Mobile,Slice1,5,140,2921
TXN1724194072,ACC93381,ACC72286,1114.66,Withdrawal,17/01/2025,10:55:00 AM,Success,FALSE,35.6895 N, -118.2437 W,Mobile,Slice1,9,194,1407
TXN1371725692,ACC50985,ACC26850,525.89,Withdrawal,17/01/2025,10:01:00 AM,Success,FALSE,34.0522 N, 139.6917 W,Mobile,Slice2,4,125,2838
TXN7073945412,ACC89343,ACC11124,247.19,Withdrawal,17/01/2025,10:19:00 AM,Failed,FALSE,55.7558 N, 139.6917 W,Desktop,Slice2,8,51,7291
TXN4751067640,ACC57443,ACC68403,307.44,Withdrawal,17/01/2025,10:24:00 AM,Success,FALSE,48.8566 N, -118.2437 W,Desktop,Slice3,8,233,8699
TXN8555110303,ACC12431,ACC50278,917.5,Transfer,17/01/2025,10:59:00 AM,Failed,FALSE,34.0522 N, 37.6173 W,Desktop,Slice3,9,153,4134
TXN8858848074,ACC24867,ACC67672,149.97,Withdrawal,17/01/2025,10:20:00 AM,Failed,FALSE,40.7128 N, 37.6173 W,Desktop,Slice1,3,132,1220
TXN7511269601,ACC14110,ACC40602,772.24,Withdrawal,17/01/2025,10:45:00 AM,Failed,FALSE,35.6895 N, 37.6173 W,Desktop,Slice3,8,177,6423
TXN4828808629,ACC98880,ACC43497,1191.12,Deposit,17/01/2025,10:27:00 AM,Success,FALSE,35.6895 N, -74.006 W,Mobile,Slice3,17,81,2302
